identity,tip_company,transactions,tipped_transactions
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,blockRazor,6,6
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,blockrazor,18,18
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,blocksprint,101,101
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,bloxroute,45,45
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,landX,419,419
Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,stellium,662,662
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,(none),22,0
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,AstraLane,1,1
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,Helius,2,2
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,Jito,5,5
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,Temporal,3,3
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,blocksprint,1,1
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,(none),359,0
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,0slot,15,15
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,AstraLane,36,36
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Falcon,146,146
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Helius,92,92
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Jito,3,3
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Nextblock,21,21
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,NodeOne,16,16
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Soyas,7,7
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Stellium,71,71
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,Temporal,41,41
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,blockRazor,2,2
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,blockrazor,7,7
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,blocksprint,38,38
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,bloxroute,1,1
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,landX,181,181
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,stellium,319,319
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,(none),221,0
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,0slot,42,42
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,AstraLane,26,26
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,BloxRoute,1,1
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Falcon,56,56
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Flashblock,1,1
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Helius,94,94
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Jito,39,39
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Nextblock,5,5
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,NodeOne,37,37
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Soyas,1,1
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Stellium,38,38
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,Temporal,42,42
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,blockrazor,4,4
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,blocksprint,15,15
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,bloxroute,16,16
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,landX,35,35
R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,stellium,91,91
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,(none),429,0
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,0slot,38,38
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,AstraLane,53,53
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Falcon,64,64
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Flashblock,2,2
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Helius,175,175
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Jito,57,57
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Nextblock,15,15
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,NodeOne,40,40
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Soyas,2,2
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Stellium,74,74
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,Temporal,48,48
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,blockRazor,1,1
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,blockrazor,8,8
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,blocksprint,42,42
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,bloxroute,16,16
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,landX,118,118
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,stellium,213,213
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,(none),2561,0
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,0slot,233,233
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,AstraLane,244,244
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,BloxRoute,5,5
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Falcon,581,581
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Flashblock,4,4
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Helius,869,869
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Jito,335,335
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Moon,2,2
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Nextblock,110,110
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,NodeOne,224,224
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Soyas,21,21
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Stellium,419,419
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,Temporal,289,288
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,blockRazor,8,8
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,blockrazor,58,58
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,blocksprint,228,228
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,bloxroute,111,111
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,landX,667,667
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,stellium,1217,1217
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,(none),171,0
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,0slot,17,17
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,AstraLane,24,24
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Falcon,9,9
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Flashblock,1,1
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Helius,44,44
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Jito,46,46
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Nextblock,3,3
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,NodeOne,16,16
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Stellium,10,10
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,Temporal,21,21
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,blockrazor,2,2
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,blocksprint,7,7
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,bloxroute,8,8
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,landX,82,82
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,stellium,59,59
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,(none),557,0
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,0slot,54,54
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,AstraLane,106,106
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,BloxRoute,2,2
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Falcon,142,142
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Flashblock,1,1
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Helius,267,267
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Jito,72,72
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Nextblock,45,45
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,NodeOne,50,50
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Soyas,12,12
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Stellium,125,125
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,Temporal,76,76
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,blockRazor,5,5
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,blockrazor,20,20
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,blocksprint,65,65
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,bloxroute,47,47
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,landX,204,204
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,stellium,369,369
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,(none),3259,0
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,0slot,216,216
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,AstraLane,399,399
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,BloxRoute,5,5
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Falcon,783,783
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Flashblock,4,4
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Helius,861,861
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Jito,349,349
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Moon,3,3
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Nextblock,128,128
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,NodeOne,501,501
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Soyas,29,29
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Stellium,437,437
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,Temporal,320,320
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,blockRazor,19,19
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,blockrazor,80,80
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,blocksprint,289,289
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,bloxroute,189,188
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,landX,835,835
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,stellium,1389,1389
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,(none),889,0
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,0slot,61,61
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,AstraLane,127,127
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,BloxRoute,2,2
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Falcon,251,251
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Flashblock,1,1
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Helius,326,326
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Jito,73,73
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Nextblock,44,44
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,NodeOne,67,67
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Soyas,12,12
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Stellium,164,164
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,Temporal,106,106
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,blockRazor,7,7
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,blockrazor,24,24
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,blocksprint,97,97
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,bloxroute,86,86
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,landX,486,486
Raydiumm3w3a4nGanDBLkUtKxMFooSPmeg9qwUKMsMc,stellium,683,683
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,(none),672,0
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,0slot,115,115
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,AstraLane,216,216
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,BloxRoute,2,2
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Falcon,246,246
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Helius,349,349
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Jito,26,26
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Nextblock,64,64
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,NodeOne,43,43
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Soyas,12,12
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Stellium,123,123
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Temporal,153,153
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,blockRazor,5,5
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,blockrazor,32,32
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,blocksprint,116,116
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,bloxroute,27,27
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,landX,316,316
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,stellium,492,492
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,(none),202,0
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,0slot,8,8
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,AstraLane,16,16
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Falcon,16,16
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Helius,53,53
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Jito,30,30
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Nextblock,3,3
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,NodeOne,20,20
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Stellium,21,21
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,Temporal,13,13
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,blockrazor,2,2
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,blocksprint,10,10
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,bloxroute,16,16
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,landX,40,40
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,stellium,69,69
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,(none),52,0
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,0slot,11,11
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,AstraLane,10,10
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Falcon,5,5
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Helius,9,9
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Jito,9,9
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,NodeOne,1,1
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Stellium,9,9
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,Temporal,2,2
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,blockrazor,1,1
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,blocksprint,3,3
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,bloxroute,9,9
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,landX,9,9
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,stellium,9,9
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,(none),125,0
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,0slot,18,18
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,AstraLane,14,14
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,BloxRoute,1,1
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Falcon,4,4
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Helius,69,69
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Jito,36,36
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Nextblock,9,9
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,NodeOne,17,17
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Soyas,2,2
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Stellium,30,30
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,Temporal,18,18
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,blockRazor,1,1
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,blockrazor,4,4
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,blocksprint,8,8
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,bloxroute,2,2
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,landX,40,40
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,stellium,70,70
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,(none),84,0
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,0slot,7,7
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,AstraLane,3,3
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Falcon,13,13
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Helius,6,6
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Jito,28,28
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Nextblock,3,3
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,NodeOne,4,4
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,Stellium,14,14
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,blockrazor,1,1
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,blocksprint,3,3
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,landX,31,31
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,stellium,20,20
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,(none),1025,0
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,0slot,72,72
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,AstraLane,201,201
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Astralane,2,2
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,BloxRoute,2,2
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Falcon,251,251
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Flashblock,1,1
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Helius,308,308
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Jito,129,129
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Nextblock,32,32
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,NodeOne,40,40
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Soyas,11,11
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Stellium,145,145
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,Temporal,160,160
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,blockRazor,3,3
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,blockrazor,20,20
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,blocksprint,82,82
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,bloxroute,195,195
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,landX,254,254
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,stellium,433,433
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,(none),1731,0
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,0slot,163,163
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,AstraLane,264,264
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,BloxRoute,8,8
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Falcon,370,370
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Flashblock,2,2
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Helius,853,853
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Jito,129,129
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Nextblock,81,81
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,NodeOne,104,104
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Soyas,15,15
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Stellium,304,304
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,Temporal,234,234
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,blockRazor,11,11
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,blockrazor,47,47
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,blocksprint,240,240
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,bloxroute,88,87
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,landX,714,714
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,stellium,1123,1123
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,(none),821,0
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,0slot,73,73
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,AstraLane,100,100
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,BloxRoute,1,1
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,Falcon,217,217
