identity,leader_class,lane_a,name_a,lane_b,name_b,comparisons,a_wins,a_win_rate,matched_fee_comparisons,matched_fee_a_wins,matched_fee_a_win_rate
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,6,landx,10,nodeone,84,51,0.6071428571428571,67,40,0.5970149253731343
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,7,tpu-quic,8,tpu-udp,330,229,0.693939393939394,278,178,0.6402877697841727
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,7,tpu-quic,9,stellium,126,118,0.9365079365079365,54,48,0.8888888888888888
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,7,tpu-quic,10,nodeone,152,146,0.9605263157894737,68,62,0.9117647058823529
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,8,tpu-udp,9,stellium,43,28,0.6511627906976745,13,11,0.8461538461538461
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,8,tpu-udp,10,nodeone,43,29,0.6744186046511628,19,16,0.8421052631578947
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,9,stellium,10,nodeone,65,36,0.5538461538461539,47,25,0.5319148936170213
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,2,helius,6,3,0.5,1,1,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,3,zeroslot,5,2,0.4,1,1,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,6,landx,4,3,0.75,3,2,0.6666666666666666
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,7,tpu-quic,5,3,0.6,2,1,0.5
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,9,stellium,4,2,0.5,1,1,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,1,rpc,10,nodeone,3,2,0.6666666666666666,2,2,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,2,helius,3,zeroslot,17,11,0.6470588235294118,10,6,0.6
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,2,helius,6,landx,13,2,0.15384615384615385,8,1,0.125
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,2,helius,7,tpu-quic,20,4,0.2,5,2,0.4
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,2,helius,9,stellium,12,5,0.4166666666666667,5,2,0.4
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,2,helius,10,nodeone,12,3,0.25,8,1,0.125
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,3,zeroslot,4,temporal,1,1,1.0,0,0,
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,3,zeroslot,6,landx,13,6,0.46153846153846156,10,5,0.5
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,3,zeroslot,7,tpu-quic,20,7,0.35,3,1,0.3333333333333333
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,3,zeroslot,9,stellium,14,10,0.7142857142857143,6,5,0.8333333333333334
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,3,zeroslot,10,nodeone,11,6,0.5454545454545454,5,4,0.8
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,4,temporal,6,landx,1,0,0.0,0,0,
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,4,temporal,7,tpu-quic,2,1,0.5,1,1,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,4,temporal,9,stellium,1,0,0.0,0,0,
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,4,temporal,10,nodeone,1,1,1.0,0,0,
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,6,landx,7,tpu-quic,19,5,0.2631578947368421,3,1,0.3333333333333333
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,6,landx,9,stellium,16,7,0.4375,9,3,0.3333333333333333
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,6,landx,10,nodeone,17,15,0.8823529411764706,10,8,0.8
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,7,tpu-quic,9,stellium,22,16,0.7272727272727273,1,1,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,7,tpu-quic,10,nodeone,17,14,0.8235294117647058,3,3,1.0
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,prio,9,stellium,10,nodeone,13,11,0.8461538461538461,6,4,0.6666666666666666
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,2,helius,5,4,0.8,3,3,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,3,zeroslot,6,5,0.8333333333333334,3,3,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,6,landx,5,4,0.8,4,3,0.75
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,7,tpu-quic,12,1,0.08333333333333333,2,0,0.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,9,stellium,4,3,0.75,2,2,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,1,rpc,10,nodeone,6,6,1.0,3,3,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,3,zeroslot,19,14,0.7368421052631579,9,6,0.6666666666666666
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,4,temporal,3,3,1.0,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,6,landx,19,6,0.3157894736842105,12,3,0.25
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,7,tpu-quic,30,1,0.03333333333333333,2,0,0.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,9,stellium,18,9,0.5,11,6,0.5454545454545454
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,2,helius,10,nodeone,18,5,0.2777777777777778,15,4,0.26666666666666666
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,3,zeroslot,4,temporal,2,1,0.5,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,3,zeroslot,6,landx,20,13,0.65,11,9,0.8181818181818182
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,3,zeroslot,7,tpu-quic,31,2,0.06451612903225806,3,1,0.3333333333333333
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,3,zeroslot,9,stellium,19,13,0.6842105263157895,7,6,0.8571428571428571
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,3,zeroslot,10,nodeone,14,8,0.5714285714285714,10,7,0.7
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,4,temporal,6,landx,2,1,0.5,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,4,temporal,7,tpu-quic,4,0,0.0,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,4,temporal,9,stellium,1,1,1.0,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,4,temporal,10,nodeone,2,0,0.0,0,0,
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,6,landx,7,tpu-quic,34,3,0.08823529411764706,3,0,0.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,6,landx,9,stellium,25,9,0.36,15,6,0.4
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,6,landx,10,nodeone,21,19,0.9047619047619048,15,14,0.9333333333333333
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,7,tpu-quic,9,stellium,31,26,0.8387096774193549,2,2,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,7,tpu-quic,10,nodeone,28,28,1.0,3,3,1.0
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,prio,9,stellium,10,nodeone,19,16,0.8421052631578947,12,10,0.8333333333333334
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,0,unknown,7,tpu-quic,1,1,1.0,0,0,
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,2,helius,19,18,0.9473684210526315,9,9,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,3,zeroslot,23,19,0.8260869565217391,12,11,0.9166666666666666
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,4,temporal,6,6,1.0,3,3,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,5,astralane,2,2,1.0,2,2,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,6,landx,19,17,0.8947368421052632,16,14,0.875
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,7,tpu-quic,30,7,0.23333333333333334,14,5,0.35714285714285715
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,9,stellium,14,10,0.7142857142857143,6,4,0.6666666666666666
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,1,rpc,10,nodeone,11,7,0.6363636363636364,7,4,0.5714285714285714
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,3,zeroslot,78,59,0.7564102564102564,40,29,0.725
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,4,temporal,11,8,0.7272727272727273,2,1,0.5
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,5,astralane,1,1,1.0,1,1,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,6,landx,60,18,0.3,33,6,0.18181818181818182
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,7,tpu-quic,103,10,0.0970873786407767,11,1,0.09090909090909091
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,9,stellium,60,27,0.45,35,15,0.42857142857142855
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,2,helius,10,nodeone,52,5,0.09615384615384616,31,2,0.06451612903225806
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,4,temporal,11,4,0.36363636363636365,3,1,0.3333333333333333
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,5,astralane,2,1,0.5,2,1,0.5
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,6,landx,62,41,0.6612903225806451,34,24,0.7058823529411765
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,7,tpu-quic,100,11,0.11,13,1,0.07692307692307693
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,9,stellium,61,41,0.6721311475409836,39,26,0.6666666666666666
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,3,zeroslot,10,nodeone,44,20,0.45454545454545453,31,12,0.3870967741935484
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,4,temporal,5,astralane,2,2,1.0,2,2,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,4,temporal,6,landx,9,4,0.4444444444444444,2,1,0.5
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,4,temporal,7,tpu-quic,19,2,0.10526315789473684,5,2,0.4
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,4,temporal,9,stellium,10,6,0.6,1,1,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,4,temporal,10,nodeone,8,2,0.25,1,0,0.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,5,astralane,6,landx,1,0,0.0,1,0,0.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,5,astralane,7,tpu-quic,2,0,0.0,0,0,
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,5,astralane,9,stellium,2,2,1.0,1,1,1.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,5,astralane,10,nodeone,1,0,0.0,1,0,0.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,6,landx,7,tpu-quic,88,6,0.06818181818181818,11,0,0.0
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,6,landx,9,stellium,57,17,0.2982456140350877,27,6,0.2222222222222222
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,6,landx,10,nodeone,45,39,0.8666666666666667,24,21,0.875
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,7,tpu-quic,9,stellium,81,75,0.9259259259259259,6,5,0.8333333333333334
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,7,tpu-quic,10,nodeone,70,60,0.8571428571428571,7,6,0.8571428571428571
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,prio,9,stellium,10,nodeone,48,33,0.6875,24,17,0.7083333333333334
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,2,helius,39,26,0.6666666666666666,17,15,0.8823529411764706
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,3,zeroslot,40,27,0.675,17,15,0.8823529411764706
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,4,temporal,4,3,0.75,3,2,0.6666666666666666
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,5,astralane,1,1,1.0,1,1,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,6,landx,35,26,0.7428571428571429,23,18,0.782608695652174
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,7,tpu-quic,66,12,0.18181818181818182,26,3,0.11538461538461539
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,9,stellium,32,20,0.625,13,10,0.7692307692307693
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,1,rpc,10,nodeone,22,15,0.6818181818181818,13,10,0.7692307692307693
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,3,zeroslot,107,80,0.7476635514018691,63,48,0.7619047619047619
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,4,temporal,14,9,0.6428571428571429,0,0,
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,5,astralane,3,2,0.6666666666666666,0,0,
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,6,landx,87,32,0.367816091954023,55,16,0.2909090909090909
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,7,tpu-quic,155,21,0.13548387096774195,20,4,0.2
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,9,stellium,89,48,0.5393258426966292,50,26,0.52
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,2,helius,10,nodeone,70,17,0.24285714285714285,38,7,0.18421052631578946
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,4,temporal,13,8,0.6153846153846154,2,2,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,5,astralane,3,1,0.3333333333333333,1,1,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,6,landx,80,46,0.575,48,24,0.5
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,7,tpu-quic,148,23,0.1554054054054054,19,4,0.21052631578947367
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,9,stellium,88,69,0.7840909090909091,55,43,0.7818181818181819
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,3,zeroslot,10,nodeone,54,20,0.37037037037037035,26,11,0.4230769230769231
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,4,temporal,5,astralane,4,1,0.25,4,1,0.25
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,4,temporal,6,landx,10,4,0.4,4,3,0.75
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,4,temporal,7,tpu-quic,23,0,0.0,7,0,0.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,4,temporal,9,stellium,12,7,0.5833333333333334,2,2,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,4,temporal,10,nodeone,9,4,0.4444444444444444,1,1,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,5,astralane,6,landx,1,0,0.0,1,0,0.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,5,astralane,7,tpu-quic,3,0,0.0,1,0,0.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,5,astralane,9,stellium,2,2,1.0,1,1,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,5,astralane,10,nodeone,2,1,0.5,1,1,1.0
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,6,landx,7,tpu-quic,143,20,0.13986013986013987,25,3,0.12
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,6,landx,9,stellium,100,36,0.36,65,24,0.36923076923076925
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,6,landx,10,nodeone,78,63,0.8076923076923077,45,38,0.8444444444444444
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,7,tpu-quic,9,stellium,142,120,0.8450704225352113,12,11,0.9166666666666666
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,7,tpu-quic,10,nodeone,105,97,0.9238095238095239,10,8,0.8
vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY,prio,9,stellium,10,nodeone,65,51,0.7846153846153846,32,25,0.78125
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,2,helius,13,11,0.8461538461538461,7,6,0.8571428571428571
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,3,zeroslot,15,11,0.7333333333333333,6,5,0.8333333333333334
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,4,temporal,2,2,1.0,1,1,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,6,landx,17,14,0.8235294117647058,9,9,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,7,tpu-quic,15,7,0.4666666666666667,6,4,0.6666666666666666
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,9,stellium,13,9,0.6923076923076923,8,5,0.625
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,1,rpc,10,nodeone,10,10,1.0,7,7,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,3,zeroslot,10,8,0.8,8,6,0.75
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,4,temporal,1,0,0.0,1,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,6,landx,11,4,0.36363636363636365,7,2,0.2857142857142857
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,7,tpu-quic,11,2,0.18181818181818182,3,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,9,stellium,11,6,0.5454545454545454,7,3,0.42857142857142855
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,2,helius,10,nodeone,12,3,0.25,6,1,0.16666666666666666
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,3,zeroslot,4,temporal,2,1,0.5,0,0,
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,3,zeroslot,6,landx,11,6,0.5454545454545454,8,4,0.5
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,3,zeroslot,7,tpu-quic,11,3,0.2727272727272727,3,1,0.3333333333333333
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,3,zeroslot,9,stellium,9,7,0.7777777777777778,5,5,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,3,zeroslot,10,nodeone,7,2,0.2857142857142857,2,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,4,temporal,6,landx,1,0,0.0,1,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,4,temporal,7,tpu-quic,4,0,0.0,1,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,4,temporal,9,stellium,2,2,1.0,1,1,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,4,temporal,10,nodeone,1,0,0.0,1,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,6,landx,7,tpu-quic,11,3,0.2727272727272727,4,0,0.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,6,landx,9,stellium,15,6,0.4,9,3,0.3333333333333333
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,6,landx,10,nodeone,12,8,0.6666666666666666,5,3,0.6
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,7,tpu-quic,9,stellium,9,7,0.7777777777777778,2,2,1.0
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,7,tpu-quic,10,nodeone,4,4,1.0,0,0,
vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42,prio,9,stellium,10,nodeone,11,5,0.45454545454545453,9,5,0.5555555555555556
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,2,helius,25,18,0.72,10,9,0.9
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,3,zeroslot,27,21,0.7777777777777778,9,9,1.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,4,temporal,2,1,0.5,1,1,1.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,6,landx,22,18,0.8181818181818182,9,9,1.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,7,tpu-quic,42,6,0.14285714285714285,5,0,0.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,9,stellium,22,19,0.8636363636363636,7,7,1.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,1,rpc,10,nodeone,19,14,0.7368421052631579,11,9,0.8181818181818182
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,3,zeroslot,73,48,0.6575342465753424,38,25,0.6578947368421053
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,4,temporal,13,3,0.23076923076923078,2,0,0.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,5,astralane,3,0,0.0,1,0,0.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,6,landx,59,19,0.3220338983050847,31,9,0.2903225806451613
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,7,tpu-quic,82,3,0.036585365853658534,8,2,0.25
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,9,stellium,57,32,0.5614035087719298,32,19,0.59375
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,2,helius,10,nodeone,63,11,0.1746031746031746,37,7,0.1891891891891892
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,3,zeroslot,4,temporal,9,3,0.3333333333333333,1,0,0.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,3,zeroslot,5,astralane,2,1,0.5,1,1,1.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,3,zeroslot,6,landx,66,44,0.6666666666666666,40,26,0.65
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,3,zeroslot,7,tpu-quic,86,4,0.046511627906976744,3,0,0.0
vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva,prio,3,zeroslot,9,stellium,62,44,0.7096774193548387,36,24,0.6666666666666666
