identity,leader_class,lane,lane_name,period,race_presence,firsts,neutral_expected_firsts,first_rate,lift_vs_neutral,mean_copies,mean_normalized_rank,analyzable_races_total
,prio,1,rpc,all,2,1,0.5333333333333333,0.5,1.875,1.0,0.25,357105
,prio,1,rpc,week:2026-W28,1,0,0.2,0.0,0.0,1.0,0.5,357105
,prio,1,rpc,week:2026-W29,1,1,0.3333333333333333,1.0,3.0,1.0,0.0,357105
,prio,2,helius,all,1,0,0.25,0.0,0.0,1.0,1.0,357105
,prio,2,helius,week:2026-W28,1,0,0.25,0.0,0.0,1.0,1.0,357105
,prio,3,zeroslot,all,1,0,0.3333333333333333,0.0,0.0,1.0,1.0,357105
,prio,3,zeroslot,week:2026-W29,1,0,0.3333333333333333,0.0,0.0,1.0,1.0,357105
,prio,4,temporal,all,1,0,0.3333333333333333,0.0,0.0,4.0,1.0,357105
,prio,4,temporal,week:2026-W29,1,0,0.3333333333333333,0.0,0.0,4.0,1.0,357105
,prio,5,astralane,all,1,0,0.3333333333333333,0.0,0.0,2.0,0.5,357105
,prio,5,astralane,week:2026-W29,1,0,0.3333333333333333,0.0,0.0,2.0,0.5,357105
,prio,6,landx,all,1,0,0.25,0.0,0.0,1.0,0.6666666666666666,357105
,prio,6,landx,week:2026-W28,1,0,0.25,0.0,0.0,1.0,0.6666666666666666,357105
,prio,7,tpu-quic,all,5,4,1.6166666666666665,0.8,2.4742268041237114,18.2,0.1,357105
,prio,7,tpu-quic,week:2026-W28,3,3,0.95,1.0,3.1578947368421053,23.333333333333332,0.0,357105
,prio,7,tpu-quic,week:2026-W29,2,1,0.6666666666666666,0.5,1.5,10.5,0.25,357105
,prio,8,tpu-udp,all,2,0,0.7,0.0,0.0,79.0,0.625,357105
,prio,8,tpu-udp,week:2026-W28,2,0,0.7,0.0,0.0,79.0,0.625,357105
,prio,9,stellium,all,1,0,0.2,0.0,0.0,1.0,1.0,357105
,prio,9,stellium,week:2026-W28,1,0,0.2,0.0,0.0,1.0,1.0,357105
,prio,10,nodeone,all,2,0,0.45,0.0,0.0,1.5,0.5416666666666666,357105
,prio,10,nodeone,week:2026-W28,2,0,0.45,0.0,0.0,1.5,0.5416666666666666,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,1,rpc,all,49,10,11.849999999999994,0.20408163265306123,0.8438818565400847,2.9183673469387754,0.5027210884353739,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,1,rpc,week:2026-W28,25,4,6.1119047619047615,0.16,0.654460459680561,2.08,0.6259999999999999,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,1,rpc,week:2026-W29,24,6,5.738095238095239,0.25,1.0456431535269708,3.7916666666666665,0.3743055555555556,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,2,helius,all,39,1,7.5761904761904795,0.02564102564102564,0.13199245757385286,1.1025641025641026,0.6876068376068378,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,2,helius,week:2026-W28,21,0,3.988095238095238,0.0,0.0,1.0952380952380953,0.6690476190476191,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,2,helius,week:2026-W29,18,1,3.5880952380952382,0.05555555555555555,0.278699402786994,1.1111111111111112,0.7092592592592593,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,3,zeroslot,all,34,2,6.326190476190478,0.058823529411764705,0.31614602935641695,1.1470588235294117,0.6813725490196079,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,3,zeroslot,week:2026-W28,18,0,3.1547619047619047,0.0,0.0,1.1666666666666667,0.7185185185185186,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,3,zeroslot,week:2026-W29,16,2,3.1714285714285713,0.125,0.6306306306306306,1.125,0.6395833333333334,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,4,temporal,all,8,0,2.8928571428571432,0.0,0.0,5.0,0.7625,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,4,temporal,week:2026-W28,5,0,2.166666666666667,0.0,0.0,3.2,0.9199999999999999,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,4,temporal,week:2026-W29,3,0,0.7261904761904762,0.0,0.0,8.0,0.5,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,5,astralane,all,3,1,0.7261904761904762,0.3333333333333333,1.3770491803278688,1.3333333333333333,0.4444444444444444,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,5,astralane,week:2026-W29,3,1,0.7261904761904762,0.3333333333333333,1.3770491803278688,1.3333333333333333,0.4444444444444444,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,6,landx,all,48,1,11.726190476190474,0.020833333333333332,0.08527918781725889,1.1458333333333333,0.6524305555555555,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,6,landx,week:2026-W28,25,0,5.197619047619048,0.0,0.0,1.24,0.6506666666666666,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,6,landx,week:2026-W29,23,1,6.52857142857143,0.043478260869565216,0.1531728665207877,1.0434782608695652,0.6543478260869565,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,7,tpu-quic,all,113,89,38.70238095238096,0.7876106194690266,2.299600123039064,24.761061946902654,0.11946902654867254,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,7,tpu-quic,week:2026-W28,73,60,26.247619047619047,0.821917808219178,2.285921625544267,25.301369863013697,0.10570776255707763,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,7,tpu-quic,week:2026-W29,40,29,12.454761904761902,0.725,2.328426687057924,23.775,0.14458333333333334,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,8,tpu-udp,all,65,13,23.214285714285708,0.2,0.5600000000000002,15.738461538461538,0.5802564102564103,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,8,tpu-udp,week:2026-W28,61,12,21.630952380952376,0.19672131147540983,0.5547605943863513,14.885245901639344,0.5773224043715848,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,8,tpu-udp,week:2026-W29,4,1,1.5833333333333333,0.25,0.6315789473684211,28.75,0.625,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,9,stellium,all,37,0,8.292857142857144,0.0,0.0,1.0810810810810811,0.7563063063063062,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,9,stellium,week:2026-W28,17,0,3.597619047619048,0.0,0.0,1.1176470588235294,0.6862745098039216,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,9,stellium,week:2026-W29,20,0,4.695238095238095,0.0,0.0,1.05,0.8158333333333333,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,10,nodeone,all,37,2,7.692857142857146,0.05405405405405406,0.2599814298978643,1.0810810810810811,0.6468468468468469,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,10,nodeone,week:2026-W28,19,0,3.9047619047619047,0.0,0.0,1.105263157894737,0.7315789473684211,357105
11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk,fifo,10,nodeone,week:2026-W29,18,2,3.7880952380952384,0.1111111111111111,0.5279698302954117,1.0555555555555556,0.5574074074074074,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,1,rpc,all,36,9,9.478571428571426,0.25,0.9495101733232859,3.0555555555555554,0.49305555555555564,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,1,rpc,week:2026-W28,12,1,2.502380952380952,0.08333333333333333,0.3996194100856328,2.0833333333333335,0.6083333333333333,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,1,rpc,week:2026-W29,24,8,6.976190476190476,0.3333333333333333,1.1467576791808873,3.5416666666666665,0.43541666666666656,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,2,helius,all,69,5,15.897619047619042,0.07246376811594203,0.31451250561629485,1.1014492753623188,0.6524154589371982,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,2,helius,week:2026-W28,42,3,9.628571428571428,0.07142857142857142,0.3115727002967359,1.0714285714285714,0.6670634920634921,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,2,helius,week:2026-W29,27,2,6.269047619047621,0.07407407407407407,0.31902772502848453,1.1481481481481481,0.6296296296296297,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,3,zeroslot,all,66,11,15.364285714285714,0.16666666666666666,0.7159460715946072,1.0454545454545454,0.6002525252525251,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,3,zeroslot,week:2026-W28,37,8,8.045238095238098,0.21621621621621623,0.9943770346256285,1.0810810810810811,0.517117117117117,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,3,zeroslot,week:2026-W29,29,3,7.31904761904762,0.10344827586206896,0.4098893949251789,1.0,0.7063218390804596,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,4,temporal,all,14,0,4.052380952380952,0.0,0.0,4.785714285714286,0.692857142857143,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,4,temporal,week:2026-W28,9,0,2.7928571428571427,0.0,0.0,5.555555555555555,0.7537037037037038,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,4,temporal,week:2026-W29,5,0,1.2595238095238095,0.0,0.0,3.4,0.5833333333333333,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,5,astralane,all,3,0,0.5928571428571429,0.0,0.0,1.0,0.8333333333333334,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,5,astralane,week:2026-W29,3,0,0.5928571428571429,0.0,0.0,1.0,0.8333333333333334,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,6,landx,all,69,5,16.02142857142857,0.07246376811594203,0.31208203299152926,1.0724637681159421,0.5437198067632851,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,6,landx,week:2026-W28,44,4,9.811904761904762,0.09090909090909091,0.40766804173744237,1.0227272727272727,0.568560606060606,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,6,landx,week:2026-W29,25,1,6.209523809523811,0.04,0.16104294478527603,1.16,0.5,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,7,tpu-quic,all,98,79,26.83095238095236,0.8061224489795918,2.944360635371375,19.122448979591837,0.09778911564625851,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,7,tpu-quic,week:2026-W28,50,41,12.778571428571428,0.82,3.2084963666852993,19.74,0.09033333333333335,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,7,tpu-quic,week:2026-W29,48,38,14.052380952380949,0.7916666666666666,2.7041680786174185,18.479166666666668,0.10555555555555556,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,9,stellium,all,68,5,15.630952380952376,0.07352941176470588,0.31987814166031997,1.088235294117647,0.6220588235294118,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,9,stellium,week:2026-W28,41,3,8.878571428571428,0.07317073170731707,0.33789219629927597,1.0731707317073171,0.541869918699187,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,9,stellium,week:2026-W29,27,2,6.752380952380952,0.07407407407407407,0.29619181946403383,1.1111111111111112,0.7438271604938272,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,10,nodeone,all,61,3,13.13095238095238,0.04918032786885246,0.22846781504986402,1.1311475409836065,0.623224043715847,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,10,nodeone,week:2026-W28,37,2,7.561904761904764,0.05405405405405406,0.2644836272040301,1.1081081081081081,0.6220720720720722,357105
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,prio,10,nodeone,week:2026-W29,24,1,5.569047619047621,0.041666666666666664,0.17956391620350573,1.1666666666666667,0.625,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,1,rpc,all,32,9,8.104761904761908,0.28125,1.1104582843713273,2.84375,0.37552083333333336,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,1,rpc,week:2026-W28,10,3,2.3595238095238096,0.3,1.2714429868819375,2.4,0.4616666666666667,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,1,rpc,week:2026-W29,22,6,5.745238095238094,0.2727272727272727,1.0443431413178617,3.0454545454545454,0.33636363636363636,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,2,helius,all,42,2,9.371428571428572,0.047619047619047616,0.21341463414634146,1.0476190476190477,0.6432539682539684,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,2,helius,week:2026-W28,16,2,3.942857142857143,0.125,0.5072463768115941,1.0,0.634375,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,2,helius,week:2026-W29,26,0,5.428571428571429,0.0,0.0,1.0769230769230769,0.6487179487179487,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,3,zeroslot,all,42,2,9.888095238095238,0.047619047619047616,0.2022634240308211,1.0952380952380953,0.7134920634920635,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,3,zeroslot,week:2026-W28,16,2,4.409523809523809,0.125,0.45356371490280784,1.1875,0.6385416666666668,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,3,zeroslot,week:2026-W29,26,0,5.478571428571429,0.0,0.0,1.0384615384615385,0.7596153846153848,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,4,temporal,all,6,0,1.6761904761904762,0.0,0.0,1.3333333333333333,0.5777777777777778,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,4,temporal,week:2026-W28,4,0,1.3428571428571427,0.0,0.0,1.5,0.6666666666666666,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,4,temporal,week:2026-W29,2,0,0.3333333333333333,0.0,0.0,1.0,0.4,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,6,landx,all,42,2,9.804761904761905,0.047619047619047616,0.20398251578436133,1.119047619047619,0.6309523809523809,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,6,landx,week:2026-W28,18,1,4.559523809523809,0.05555555555555555,0.2193211488250653,1.1111111111111112,0.6583333333333333,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,6,landx,week:2026-W29,24,1,5.245238095238095,0.041666666666666664,0.19064911484339536,1.125,0.6104166666666667,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,7,tpu-quic,all,58,49,17.111904761904754,0.8448275862068966,2.8635035480729107,20.93103448275862,0.0839080459770115,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,7,tpu-quic,week:2026-W28,22,17,7.333333333333334,0.7727272727272727,2.318181818181818,21.045454545454547,0.1265151515151515,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,7,tpu-quic,week:2026-W29,36,32,9.778571428571432,0.8888888888888888,3.272461650840028,20.86111111111111,0.057870370370370364,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,9,stellium,all,43,5,9.404761904761905,0.11627906976744186,0.5316455696202531,1.0930232558139534,0.6011627906976744,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,9,stellium,week:2026-W28,17,4,3.75952380952381,0.23529411764705882,1.063964534515516,1.0,0.4990196078431372,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,9,stellium,week:2026-W29,26,1,5.645238095238095,0.038461538461538464,0.17714044706874738,1.1538461538461537,0.667948717948718,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,10,nodeone,all,40,5,8.638095238095241,0.125,0.5788313120176404,1.025,0.5704166666666667,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,10,nodeone,week:2026-W28,15,2,3.292857142857143,0.13333333333333333,0.6073752711496746,1.0,0.5488888888888889,357105
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,prio,10,nodeone,week:2026-W29,25,3,5.345238095238095,0.12,0.5612472160356348,1.04,0.5833333333333333,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,1,rpc,all,25,7,7.492857142857143,0.28,0.9342230695900858,2.36,0.3446666666666667,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,1,rpc,week:2026-W28,14,6,4.749999999999999,0.42857142857142855,1.2631578947368423,2.4285714285714284,0.2857142857142857,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,1,rpc,week:2026-W29,11,1,2.742857142857143,0.09090909090909091,0.3645833333333333,2.272727272727273,0.4196969696969697,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,2,helius,all,61,6,15.026190476190477,0.09836065573770492,0.399302804626842,1.0491803278688525,0.7021857923497267,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,2,helius,week:2026-W28,37,2,8.633333333333335,0.05405405405405406,0.2316602316602316,1.027027027027027,0.7175675675675677,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,2,helius,week:2026-W29,24,4,6.392857142857142,0.16666666666666666,0.6256983240223464,1.0833333333333333,0.6784722222222221,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,3,zeroslot,all,63,7,16.742857142857137,0.1111111111111111,0.41808873720136536,1.0476190476190477,0.6407407407407407,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,3,zeroslot,week:2026-W28,37,4,9.449999999999998,0.10810810810810811,0.42328042328042337,1.0810810810810811,0.6445945945945947,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,3,zeroslot,week:2026-W29,26,3,7.292857142857142,0.11538461538461539,0.4113614103819785,1.0,0.6352564102564102,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,4,temporal,all,14,0,3.3095238095238098,0.0,0.0,3.7857142857142856,0.6821428571428572,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,4,temporal,week:2026-W28,3,0,0.7499999999999999,0.0,0.0,3.6666666666666665,0.6888888888888888,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,4,temporal,week:2026-W29,11,0,2.5595238095238093,0.0,0.0,3.8181818181818183,0.6803030303030302,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,5,astralane,all,7,0,1.4095238095238094,0.0,0.0,1.1428571428571428,0.6404761904761905,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,5,astralane,week:2026-W29,7,0,1.4095238095238094,0.0,0.0,1.1428571428571428,0.6404761904761905,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,6,landx,all,58,10,14.059523809523808,0.1724137931034483,0.7112616426756986,1.1206896551724137,0.5962643678160918,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,6,landx,week:2026-W28,35,6,7.933333333333335,0.17142857142857143,0.7563025210084031,1.1428571428571428,0.5642857142857141,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,6,landx,week:2026-W29,23,4,6.126190476190476,0.17391304347826086,0.6529343179168287,1.0869565217391304,0.644927536231884,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,7,tpu-quic,all,117,81,35.17619047619046,0.6923076923076923,2.302693921754434,13.743589743589743,0.16025641025641021,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,7,tpu-quic,week:2026-W28,61,41,17.633333333333333,0.6721311475409836,2.325141776937618,13.868852459016393,0.18387978142076503,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,7,tpu-quic,week:2026-W29,56,40,17.54285714285714,0.7142857142857143,2.2801302931596092,13.607142857142858,0.13452380952380952,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,9,stellium,all,54,6,13.749999999999998,0.1111111111111111,0.4363636363636364,1.1296296296296295,0.591358024691358,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,9,stellium,week:2026-W28,30,3,7.116666666666669,0.1,0.42154566744730665,1.1333333333333333,0.558888888888889,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,9,stellium,week:2026-W29,24,3,6.633333333333334,0.125,0.4522613065326633,1.125,0.6319444444444444,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,10,nodeone,all,44,1,11.033333333333333,0.022727272727272728,0.09063444108761329,1.0227272727272727,0.690530303030303,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,10,nodeone,week:2026-W28,24,0,5.733333333333334,0.0,0.0,1.0416666666666667,0.6791666666666667,357105
1ggyZGbYtEo1WrV1kmXfnvhPeSPxrYAXoDBeApnszLT,prio,10,nodeone,week:2026-W29,20,1,5.300000000000001,0.05,0.18867924528301885,1.0,0.7041666666666667,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,1,rpc,all,5,1,1.8666666666666665,0.2,0.5357142857142858,2.2,0.55,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,1,rpc,week:2026-W28,5,1,1.8666666666666665,0.2,0.5357142857142858,2.2,0.55,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,2,helius,all,17,0,4.6000000000000005,0.0,0.0,1.1176470588235294,0.6735294117647058,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,2,helius,week:2026-W28,14,0,4.0,0.0,0.0,1.1428571428571428,0.7285714285714285,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,2,helius,week:2026-W29,3,0,0.6000000000000001,0.0,0.0,1.0,0.4166666666666667,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,3,zeroslot,all,17,2,3.9666666666666677,0.11764705882352941,0.5042016806722688,1.1176470588235294,0.46176470588235297,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,3,zeroslot,week:2026-W28,14,2,3.366666666666667,0.14285714285714285,0.5940594059405939,1.1428571428571428,0.4535714285714286,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,3,zeroslot,week:2026-W29,3,0,0.6000000000000001,0.0,0.0,1.0,0.5,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,4,temporal,all,1,0,0.5,0.0,0.0,1.0,1.0,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,4,temporal,week:2026-W28,1,0,0.5,0.0,0.0,1.0,1.0,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,6,landx,all,17,0,3.450000000000001,0.0,0.0,1.0,0.707843137254902,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,6,landx,week:2026-W28,14,0,2.8500000000000005,0.0,0.0,1.0,0.680952380952381,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,6,landx,week:2026-W29,3,0,0.6000000000000001,0.0,0.0,1.0,0.8333333333333334,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,7,tpu-quic,all,28,26,8.883333333333335,0.9285714285714286,2.9268292682926824,23.607142857142858,0.05357142857142857,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,7,tpu-quic,week:2026-W28,23,21,7.450000000000002,0.9130434782608695,2.818791946308724,20.652173913043477,0.06521739130434782,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,7,tpu-quic,week:2026-W29,5,5,1.4333333333333331,1.0,3.4883720930232562,37.2,0.0,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,9,stellium,all,13,1,2.6500000000000004,0.07692307692307693,0.3773584905660377,1.0,0.5512820512820512,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,9,stellium,week:2026-W28,12,1,2.316666666666667,0.08333333333333333,0.4316546762589928,1.0,0.5138888888888888,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,9,stellium,week:2026-W29,1,0,0.3333333333333333,0.0,0.0,1.0,1.0,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,10,nodeone,all,18,0,4.083333333333334,0.0,0.0,1.0555555555555556,0.7916666666666666,357105
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,prio,10,nodeone,week:2026-W28,13,0,2.65,0.0,0.0,1.0,0.8076923076923077,357105
